sedalea,year,sedaleaname,gslo,gshi,fips,stateabb,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
3103440,2018,Bancroft-Rosalie Community Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.833334,.16806723,.0084033618,.067226894,.025210084,.68907565,.33307323,.14705321,.48012641,.50819671,.010238908,.078498296,119,0,0,0,0,-8.9760253e-09,7.1157822e-09,-1.8110164e-08,-2.3150550e-09,0,0,0,0,0,0,0,0,.89212573,,,,,1.046108,10.901189,,,,,10.929162,.21979488,,,,,.23133351,.10209368,,,,,.090682678,.03311203,,,,,.030571392,.068806723,,,,,.046924416,.089736208,,,,,.078797318,,,,,Rural
3103540,2018,Battle Creek Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28,.011904762,.017857144,.011904762,.011904762,.93452382,.14081924,.083703704,.22452295,.28323698,0,.12557077,168,0,0,0,0,5.1728399e-11,1.6148100e-08,-2.5991234e-08,-4.6041788e-09,0,0,0,0,0,0,0,0,1.064392,,,,,1.0729777,10.973707,,,,,10.972619,.22661248,,,,,.22887887,.1187993,,,,,.10543029,.02454575,,,,,.027171962,.022125714,,,,,.023183621,.070000812,,,,,.071043946,,,,,Rural
3103600,2018,Beatrice Public Schools,Pre-Kindergarten,12,31,NE,0,0,.68967134,.31032863,0,0,0,0,0,0,0,.68967134,0,.31032863,0,0,146,.0034246575,.010273973,.05479452,.0057077627,.8995434,.37193,.11926792,.49119791,.52305961,.0028169013,.2370892,876,0,-.0069801607,.0046442747,-.002871111,-1.0670358e-08,.031748433,.00074719515,.0082180016,0,.014869148,.001030617,.010852183,0,.01480591,.0091599571,.010688132,.32117149,,,,,.37583667,10.673632,,,,,10.668874,.20440429,,,,,.21193828,.10981683,,,,,.10131279,.041497383,,,,,.042554684,.11381542,,,,,.10273588,.14025205,,,,,.13309342,,,,,Town
3103810,2018,Bellevue Public Schools,Pre-Kindergarten,12,31,NE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,694.16669,.0064825932,.019447779,.13997599,.072509006,.69555825,.29463565,.10194486,.39658049,.39218524,.02265075,.17375778,4165,.037604678,.070175543,.07948079,-.027771631,.063008197,.046935797,.090813473,.11740907,.038010914,.041906402,.1073726,.14714807,.036237434,.040383514,.046979554,-.0080758454,1.0472432,.87513101,1.0228567,.15258081,,1.195339,11.064923,10.923285,11.04899,10.889571,,11.100554,.36170113,.35327935,.38625249,.23676948,,.37503043,.065006755,.059161671,.049210425,.11307745,,.057226539,.040124539,.055858459,.017273171,.044335149,,.038024481,.058012642,.049227111,.014107803,.15436141,,.050955616,.13650581,.10041863,.28348878,.20484868,,.11221936,.20868789,1.0064654,.10485598,,Suburb
3103990,2018,Bennington Public Schools,Pre-Kindergarten,12,31,NE,0,.36727816,0,.63272184,0,0,0,.36727816,0,0,0,0,0,.63272184,0,0,215.16667,.0030983733,.0092951199,.044926412,.022463206,.88226181,.067822665,.013504221,.081326887,.09324009,.0052414825,.12092849,1291,.026095632,.0063595823,-.026080823,-.029391715,.094497465,.029898494,.014390654,.030091505,.01947191,.0064148279,.0063677849,.016973881,.021235514,.0100996,-.010986428,-.0050112847,1.9177129,,,,,1.8746688,11.470738,,,,,11.457076,.48838598,,,,,.47605765,.031223157,,,,,.033966593,.014929445,,,,,.016845999,.015662391,,,,,.015128061,.096009284,,,,,.1026096,,,,,Rural
3104020,2018,Bertrand Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.166666,0,0,.1322314,0,.86776859,.2752617,.16528925,.44055095,.47580644,.011494253,.14942528,121,,0,,,,-1.8984192e-09,1.1517910e-08,-1.3559731e-08,,0,0,0,,0,,,.99724674,,,,,1.1145259,10.911861,,,,,10.907879,.26455528,,,,,.26901227,.10012724,,,,,.075194828,.038362972,,,,,.038686544,.032242257,,,,,.035583366,.099244431,,,,,.079406776,,,,,Rural
3104100,2018,Blair Community Schools,Pre-Kindergarten,12,31,NE,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,176.33333,.0047258982,.0047258982,.06427221,.010396975,.88563329,.18147449,.075614363,.25708884,.27516779,.0076271188,.14872882,1058,0,0,0,0,-3.4069432e-09,-3.3512320e-09,1.1030462e-09,-2.0367903e-08,0,0,0,0,0,0,0,0,.78770018,,,,,.8556689,11.008313,,,,,11.004642,.3052696,,,,,.31270587,.098959424,,,,,.086319119,.029264458,,,,,.030968636,.1045724,,,,,.096824728,.13543777,,,,,.12474489,,,,,Town
3104140,2018,Bloomfield Community Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.833334,.042016808,0,.05882353,0,.89075631,.28082269,.077601463,.35842416,.41129032,.039370079,.14173229,119,,0,0,,,-3.6451024e-08,1.0542583e-08,-1.1842401e-08,,0,0,0,,0,0,,.80762184,,,,,.87003165,10.665353,,,,,10.708297,.18382835,,,,,.18601497,.086749569,,,,,.085303836,.031176219,,,,,.026821224,.046559878,,,,,.049100857,.09533225,,,,,.093973927,,,,,Rural
3104200,2018,Blue Hill Community Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.333334,0,.014925373,.052238807,0,.91044778,.22448303,.077903472,.30238649,.37878788,0,.16615385,134,,0,,0,,2.1379510e-08,2.2149381e-08,-2.3566920e-09,,0,0,0,,0,,0,.84622264,,,,,.83664078,10.821851,,,,,10.821122,.26653948,,,,,.26846251,.092792466,,,,,.090514421,.04095456,,,,,.039817099,.081115521,,,,,.07897225,.079894453,,,,,.08539293,,,,,Rural
3104290,2018,Brady Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.666667,0,0,.013157895,0,.97368419,.32223198,.11242151,.43465349,.5,0,.16763006,76,,0,,,,1.5670755e-08,-1.3769481e-08,2.0417010e-08,,0,0,0,,0,,,.8280592,,,,,.9059878,10.890594,,,,,10.883706,.29656464,,,,,.29731598,.10974239,,,,,.097798474,.043797608,,,,,.040473662,.072310343,,,,,.063914746,.11998168,,,,,.092458919,,,,,Rural
3104640,2018,Burwell Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,.034722224,.0069444445,.95833331,.30189991,.097697355,.39959729,.50704223,0,.10240964,144,0,0,,,1.4733285e-08,1.8034864e-08,1.5926968e-08,-1.2751268e-08,0,0,0,0,0,0,,,.76803207,,,,,.78644603,10.708009,,,,,10.708085,.2184291,,,,,.2258507,.11765925,,,,,.10557647,.0058265734,,,,,.008010054,.067319669,,,,,.063646242,.10391309,,,,,.10516571,,,,,Rural
3104870,2018,Cedar Bluffs Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.666666,0,0,.081081077,.067567565,.83783782,.45299649,.13836662,.59136313,.58219177,.0078125,.091145836,148,0,0,,,3.8232830e-08,8.3205158e-09,3.4875306e-08,-8.5218197e-09,0,0,0,0,0,0,,,.78073657,,,,,.79579777,10.91044,,,,,10.90037,.20547684,,,,,.21250588,.10334059,,,,,.092599556,.051379904,,,,,.045255315,.055116273,,,,,.056365401,.071157306,,,,,.07802435,,,,,Rural
3104920,2018,Central City Public Schools,Pre-Kindergarten,12,31,NE,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51.833332,.0096463021,0,.05466238,0,.91318327,.32903925,.1254224,.45446169,.47923324,.0068399454,.17373461,311,,0,0,,,4.0399253e-09,-2.2565878e-08,-1.9644132e-08,,0,0,0,,0,0,,.70902181,,,,,.82805479,10.886831,,,,,10.906738,.20857273,,,,,.21996506,.10645607,,,,,.096833482,.039826654,,,,,.039835803,.067961797,,,,,.054161225,.11738281,,,,,.099293195,,,,,Town
3104950,2018,Raymond Central Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48.333332,.010344828,.013793103,.013793103,.013793103,.94137931,.14423458,.0745074,.21874198,.26013514,.010155481,.29112381,290,-.0020562808,0,-.012513459,.00018182397,.038706925,-4.3605315e-09,.0032057031,.0017026552,.0055361302,0,.0026824763,.0021989332,-.0018658811,0,.0085092383,-.0027561944,1.2914327,,,,,1.2766547,11.158036,,,,,11.157075,.26448438,,,,,.26411363,.060242821,,,,,.06048448,.042270888,,,,,.040997468,.016825167,,,,,.017557833,.075894542,,,,,.079606727,,,,,Rural
3104980,2018,Chadron Public Schools,Pre-Kindergarten,12,31,NE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68.833336,.060532689,.014527845,.038740922,.014527845,.79661018,.25665858,.12832929,.38498789,.40441176,.019650655,.11244541,413,0,0,0,0,-1.4948432e-08,7.0767198e-10,-3.0992937e-09,-1.1300502e-09,0,0,0,0,0,0,0,0,.84283948,,,,,1.1405346,10.797204,,,,,10.855704,.40807348,,,,,.43598372,.12976891,,,,,.10246199,.016278548,,,,,.016145466,.072277814,,,,,.031355068,.1361644,,,,,.11367407,,,,,Town
3105010,2018,Chambers Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.6666665,0,0,.043478262,0,.95652175,.23372081,.063770629,.29749146,.30612245,0,.13559322,46,,0,,,,3.8066821e-09,1.2316386e-08,9.8706621e-10,,0,0,0,,0,,,.98090994,,,,,.98188806,10.927943,,,,,10.931379,.21373665,,,,,.21796885,.095462807,,,,,.08825317,.046071302,,,,,.041796982,.013043731,,,,,.013424926,.097613208,,,,,.099742174,,,,,Rural
3105160,2018,Clarkson Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.666667,0,0,.10227273,0,.89772725,.21247953,.15840085,.37088037,.34831461,0,.19,88,,0,,,,2.1878543e-10,-1.4595341e-08,-1.8014081e-08,,0,0,0,,0,,,.90158516,,,,,.94144261,10.763595,,,,,10.783907,.13529645,,,,,.14616121,.10718662,,,,,.098805532,.03865806,,,,,.031967524,.016686868,,,,,.018202856,.044619396,,,,,.058313247,,,,,Rural
3105280,2018,Cody-Kilgore Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.333333,.10810811,0,.094594598,0,.78378379,.3445946,.23648648,.58108109,.58571428,0,.084269665,74,,0,0,,,-3.4531642e-08,2.3324564e-08,-1.3660464e-08,,0,0,0,,0,0,,.84979528,,,,,.79636919,10.869347,,,,,10.800108,.22982278,,,,,.25689363,.10547462,,,,,.096660368,.038780767,,,,,.039150368,.075711086,,,,,.07789173,.080668241,,,,,.093861252,,,,,Rural
3105340,2018,Columbus Public Schools,Pre-Kindergarten,12,31,NE,0,0,.68686354,.31313646,0,0,0,0,0,0,0,0,.68686354,.31313646,0,0,277.83334,.0053989203,.0077984403,.41691661,.013197361,.53989202,.44223028,.16497099,.60720128,.5448525,.12169043,.15376782,1667,.0063956282,.010578464,.0037023574,-.0077356519,.046614785,.019418037,.0016076,.0048153377,.0087174596,.02565374,.002224077,.0064490722,.028808704,.025680313,-.0044021085,-.026190838,.67043447,,,-.20408793,,.88693327,10.917325,,,10.880893,,10.931413,.22931889,,,.1228412,,.24787284,.089727923,,,.17558697,,.063526645,.045705937,,,.073935159,,.034936342,.065879829,,,.089298785,,.063106731,.14182359,,,.21740544,,.1219905,,1.0552286,,,Town
3105460,2018,Cozad Community Schools,Pre-Kindergarten,12,31,NE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,69.833336,.0047732699,.0071599046,.19331743,.026252983,.76372313,.43748376,.11181322,.54929703,.53186274,.032597266,.13669822,419,0,0,0,0,7.1383628e-09,1.5529283e-08,-2.7732112e-08,3.2609977e-09,0,0,0,0,0,0,0,0,.33937564,,,-.16396555,,.4376269,10.675012,,,10.606383,,10.711815,.19825672,,,.09336862,,.21324301,.11975643,,,.20389885,,.10251707,.027962729,,,.011277861,,.027820639,.10700676,,,.13536158,,.10157122,.16345273,,,.14662567,,.1483648,,.78068662,,,Town
3105520,2018,Crawford Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,.011904762,0,.023809524,0,.96428573,.33610624,.16070572,.49681193,.60465115,0,.10572688,84,,0,0,,,-5.3419217e-08,4.8818740e-09,1.3308111e-08,,0,0,0,,0,0,,.36081913,,,,,.5894084,10.561446,,,,,10.587401,.21689281,,,,,.2343064,.14363404,,,,,.094937086,.039512027,,,,,.039047804,.072229192,,,,,.066799805,.1334153,,,,,.12868413,,,,,Rural
3105550,2018,Creighton Community Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.333334,0,.0390625,.03125,.03125,.8828125,.31459603,.077029347,.39162537,.50400001,0,.10967742,128,0,0,,0,-2.4392737e-08,2.2393632e-08,-1.3189562e-08,-1.9320616e-10,0,0,0,0,0,0,,0,.90519804,,,,,.93482846,10.746638,,,,,10.736095,.23342039,,,,,.23798116,.073985666,,,,,.074305981,.045273509,,,,,.040008791,.051563874,,,,,.052607909,.061344527,,,,,.06352371,,,,,Rural
3105630,2018,Crofton Community Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.166666,.024793388,0,0,.016528925,.94214875,.16158085,.17639785,.33797869,.33884299,0,.1237785,121,0,,0,,-1.0293443e-08,,4.3462505e-09,-6.1428378e-09,0,,0,0,0,,0,,1.1870595,,,,,1.2847189,10.89553,,,,,10.892089,.24829151,,,,,.25293663,.09315329,,,,,.070739917,.016252335,,,,,.020031439,.055370737,,,,,.04361289,.01958706,,,,,.022896165,,,,,Rural
3105910,2018,Deshler Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.333334,.0090909088,0,.027272727,0,.95454544,.34584343,.12112505,.46696848,.46153846,.011029412,.21691176,110,,0,0,,,1.0737464e-09,5.8690683e-09,-6.3933432e-09,,0,0,0,,0,0,,.88594246,,,,,.97780931,10.783805,,,,,10.794288,.18035713,,,,,.18792444,.10245228,,,,,.087039776,.010225725,,,,,.013118115,.061995015,,,,,.055245072,.0802605,,,,,.073000424,,,,,Rural
3105970,2018,Tri County Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28.166666,.0059171598,.01183432,.01775148,.01183432,.94674557,.22969757,.10270827,.33240581,.36627907,0,.18362282,169,0,0,0,0,8.4649159e-09,3.1791585e-09,2.5288896e-08,-1.2101735e-08,0,0,0,0,0,0,0,0,.92636985,,,,,.95769882,10.843782,,,,,10.850969,.18584816,,,,,.18913914,.088193521,,,,,.081440829,.040373649,,,,,.039256532,.027848022,,,,,.025616838,.083168782,,,,,.082818165,,,,,Rural
3109120,2018,Hayes Center Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.6666665,0,0,.28260869,0,.71739131,.39456522,.14195651,.53652173,.55813956,.13043478,.13913043,46,,0,,,,5.7293073e-09,-2.6428946e-09,2.7815366e-08,,0,0,0,,0,,,.90517682,,,,,.90006566,10.698535,,,,,10.681335,.21497232,,,,,.22252235,.11844965,,,,,.10083549,.013946326,,,,,.018935012,.062405627,,,,,.064707756,.0060252007,,,,,.041607417,,,,,Rural
3119560,2018,Umo N Ho N Nation Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32.333332,.98453611,0,.010309278,0,0,.95613611,.034585562,.99072164,.84263957,0,.25531915,194,,,,,,,2.1993165e-08,-1.2418818e-08,,,0,0,,,,,-2.7194068,,,,-3.6131222,,10.006011,,,,9.9852934,,.072194643,,,,.051625207,,.21796125,,,,.41912764,,.065910734,,,,.26641214,,.36643595,,,,.44387019,,.38272163,,,,.48082817,,,,,,Rural
3162950,2018,Centura Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37.666668,0,0,.061946902,.0088495575,.9159292,.2584399,.10379324,.36223316,.32394367,0,.10159363,226,0,0,,,-3.4889442e-08,-2.3903244e-09,3.5338267e-08,4.1971906e-09,0,0,0,0,0,0,,,.84058309,,,,,.91411185,10.976832,,,,,10.981766,.19094716,,,,,.1979152,.080644213,,,,,.081387714,.045871444,,,,,.040135916,.061660588,,,,,.062868081,.10399397,,,,,.087303609,,,,,Rural
3169840,2018,Dorchester Public School,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.333333,0,0,.33783785,0,.63513511,.29310098,.10117354,.39427453,.50632912,.069651738,.14925373,74,,0,,,,1.6960893e-08,3.3474340e-08,5.7663625e-09,,0,0,0,,0,,,.90806073,,,,,1.0251052,10.942276,,,,,10.957899,.18096532,,,,,.21284819,.064731605,,,,,.071544081,.025499241,,,,,.031967524,.010648025,,,,,.013127977,.18167156,,,,,.13839585,,,,,Rural
3170020,2018,Elba Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,.083333336,0,.055555556,0,.83333331,.36805555,.08229167,.45034721,.77777779,0,.064814813,36,,0,0,,,-4.4112971e-09,-2.7473377e-09,-2.3730802e-08,,0,0,0,,0,0,,.52243799,,,,,.62234104,10.820163,,,,,10.824966,.19124272,,,,,.19189657,.119108,,,,,.098064274,.049783897,,,,,.043882061,.072897904,,,,,.061085332,.13675699,,,,,.12366037,,,,,Rural
3170050,2018,Elgin Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.833333,0,0,.056338027,0,.92957747,.38797882,.12312814,.51110697,.46969697,0,.12941177,71,,0,,,,-3.0599161e-08,-3.9200980e-09,1.3210671e-08,,0,0,0,,0,,,.90372622,,,,,.91039509,10.861159,,,,,10.863773,.24422619,,,,,.24953677,.10555247,,,,,.095926881,.03464162,,,,,.034759618,.058399498,,,,,.058340568,.095893435,,,,,.0982759,,,,,Rural
3170110,2018,Elkhorn Public Schools,Pre-Kindergarten,12,31,NE,.49085268,.29774261,0,.21140473,.49085268,0,0,.29774261,0,0,0,0,0,.21140473,0,0,727.5,.0013745704,.04558992,.032989692,.017640321,.87331045,.064842388,.018374538,.083216928,.094819389,.013653426,.22549486,4365,-.0015068358,.027432764,-.0012334188,-.0081717186,.081203334,.057442497,.065196991,.075903587,.014699443,.018958826,.031245178,.049313869,.021040382,.023431513,.0048328154,-.0025413502,2.0669198,,,1.163229,,2.0698733,11.483612,,,11.334189,,11.487082,.59061372,,,.27622983,,.59152007,.024213335,,,.0085703181,,.026064025,.014040153,,,.03426918,,.013965597,.0086986804,,,.029038228,,.0094036134,.097050294,,,.19434981,,.096274897,,.75746989,,,City
3170140,2018,Elm Creek Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.666666,0,0,.033783782,0,.9527027,.26863408,.06806881,.33670288,.34027779,0,.093833782,148,,0,,,,1.2992573e-09,-1.9476504e-08,-3.1207448e-09,,0,0,0,,0,,,.95275849,,,,,.95139003,10.94926,,,,,10.962773,.20724909,,,,,.20337467,.070984997,,,,,.072263427,.023929549,,,,,.026691001,.06398771,,,,,.064896174,.12807462,,,,,.12194814,,,,,Rural
3170220,2018,Elwood Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.5,0,0,.091954023,.011494253,.89655173,.43596908,.086025707,.52199477,.54216868,0,.14932127,87,0,0,,,3.4183881e-08,-4.2776765e-08,-2.2817852e-09,-7.2153132e-09,0,0,0,0,0,0,,,1.1318163,,,,,1.1437248,10.942848,,,,,10.957843,.24886787,,,,,.24090557,.063273229,,,,,.062749892,.045569256,,,,,.042615272,.032918088,,,,,.021754963,.063630216,,,,,.072464466,,,,,Rural
3170440,2018,Fairbury Public Schools,Pre-Kindergarten,12,31,NE,0,0,.58565313,.4143469,0,0,0,0,0,0,0,0,.58565313,.4143469,0,0,61.166668,0,0,.070844688,.0081743868,.88283378,.37015679,.11830683,.48846361,.54495913,.020342613,.23768736,367,0,0,,,3.2255144e-08,2.1720489e-08,-5.8746723e-09,1.6628569e-08,0,0,0,0,0,0,,,.10942975,,,,,.29014802,10.527334,,,,,10.583889,.14865062,,,,,.15129445,.12507547,,,,,.10308612,.029462943,,,,,.02701702,.1169183,,,,,.10163902,.17128095,,,,,.15104054,,,,,Town
3170530,2018,Falls City Public Schools,Pre-Kindergarten,12,31,NE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58.833332,.019830028,.0028328612,.048158642,.0056657223,.81303114,.43626061,.13881019,.5750708,.58139533,0,.17628205,353,0,0,0,0,1.0384914e-08,6.1167591e-09,1.5330286e-08,-4.7713264e-09,0,0,0,0,0,0,0,0,.20223472,,,,,.27416465,10.692815,,,,,10.646418,.18486443,,,,,.18228897,.13841064,,,,,.12691507,.040667184,,,,,.041932546,.10431789,,,,,.10036124,.16548103,,,,,.12454483,,,,,Town
3170650,2018,Fort Calhoun Community Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53.333332,.0062500001,.0062500001,.028124999,.0125,.92812502,.11925296,.049737319,.16899027,.21003135,.0041379309,.12551723,320,0,0,0,0,-2.8153822e-08,-2.2985009e-09,-6.6672551e-10,2.1479554e-08,0,0,0,0,0,0,0,0,1.7582822,,,,,1.7270588,11.234653,,,,,11.231099,.35275155,,,,,.35245714,.036001056,,,,,.043937087,.025559044,,,,,.026560055,.0091486238,,,,,.010082643,.025514873,,,,,.032228138,,,,,Rural
3170710,2018,Fremont Public Schools,Pre-Kindergarten,12,31,NE,0,0,.86444259,.13555743,0,0,0,0,0,0,0,.86444259,0,.13555743,0,0,334.66666,.0054780878,.0039840639,.33466136,.017430279,.624502,.52694774,.11118586,.63813359,.65859681,.12225506,.19784628,2008,-.011360392,.045902748,.064863659,.018203175,.046186794,.085479259,.020842128,.037811887,.012037079,.10397682,.027165094,.044571195,.0025879617,.10076318,.14299771,.019748405,.15967262,,,-1.0847847,,.40872085,10.755078,,,10.41698,,10.82784,.19157201,,,.051669195,,.20966527,.14098446,,,.285184,,.10977719,.053129334,,,.083330333,,.045014165,.11706845,,,.18280946,,.10069434,.15313685,,,.15181056,,.14656237,,1.420658,,,Town
3170800,2018,Garden County Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.5,.018018018,0,.090090089,0,.85585588,.46410614,.074384823,.53849095,.58490568,.016000001,.19599999,111,,0,0,,,-2.7043605e-08,7.1691573e-09,-1.4272556e-08,,0,0,0,,0,0,,.81771719,,,,,.84188753,10.5996,,,,,10.592115,.25147006,,,,,.26812845,.10220022,,,,,.093595929,.0235353,,,,,.027593791,.068672903,,,,,.064621821,.062717907,,,,,.073614597,,,,,Rural
3170980,2018,Gibbon Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,.0037037036,0,.47407407,.011111111,.49629629,.40605688,.07261049,.47866735,.57089549,.18333334,.14333333,270,0,0,0,,-1.1614127e-08,4.8161977e-09,7.7813898e-09,-1.3463758e-08,0,0,0,0,0,0,0,,.69222867,,,-.22662249,,.93887049,10.898514,,,10.886399,,10.916884,.21695766,,,.0034645894,,.26392326,.12254332,,,.1731049,,.10197354,.038071368,,,.056209214,,.025493961,.090994008,,,.13914326,,.075202048,.084401086,,,.13190457,,.083780885,,1.0599403,,,Rural
3171010,2018,Giltner Public Schools,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,.025641026,0,.012820513,0,.96153843,.22572523,.080844916,.30657014,.42500001,0,.079096042,78,,0,0,,,5.2645827e-08,1.3929128e-08,-1.6881723e-08,,0,0,0,,0,0,,1.3437841,,,,,1.3206472,10.989879,,,,,10.994431,.20009798,,,,,.20380101,.074114189,,,,,.074008793,.023540234,,,,,.026169633,.021814696,,,,,.022867933,.045081344,,,,,.056474775,,,,,Rural
3171100,2018,Gothenburg Public Schools,Pre-Kindergarten,12,31,NE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,67.833336,.0024570024,.0024570024,.051597051,.0098280096,.92628992,.25031987,.050770231,.30109012,.31941032,0,.11269147,407,0,0,0,0,3.4804497e-09,5.2616551e-09,-1.7569782e-08,1.4375290e-08,0,0,0,0,0,0,0,0,.90733486,,,,,1.03377,10.996765,,,,,11.023168,.21360207,,,,,.21841873,.10219107,,,,,.086842246,.007780029,,,,,.0097107859,.092929855,,,,,.073625281,.098792702,,,,,.097328834,,,,,Town
3171220,2018,Gretna Public Schools,Pre-Kindergarten,12,31,NE,0,.81060904,0,.18939096,0,0,0,.81060904,0,0,0,0,0,.18939096,0,0,390.16666,.003844511,.010252029,.03203759,.011106364,.93122596,.057131093,.034897216,.092028312,.10450906,.0043222005,.12888016,2341,-.0035488096,.0018785857,.01965672,.0018957779,.064190745,.032465611,.019621592,.018526483,.0059231613,.0081295762,.0077494076,.011905494,.010207961,.0090457909,.003286429,.0029067348,2.0368085,,,,,2.0236578,11.502104,,,,,11.496975,.53079224,,,,,.5300163,.020753263,,,,,.022560256,.011816365,,,,,.013006786,.01633708,,,,,.017292604,.087742083,,,,,.087579891,,,,,Suburb
3171370,2018,Hampton Public School,Pre-Kindergarten,12,31,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.5,0,0,0,0,1,.24143232,.099437118,.34086946,.37704918,0,.11515152,63,,,,,,,1.4035377e-08,6.6109784e-09,,,0,0,,,,,.83097839,,,,,1.0525932,10.898499,,,,,10.899183,.24869558,,,,,.2557815,.10165315,,,,,.093438059,.054899756,,,,,.038798172,.028338837,,,,,.032936055,.066510379,,,,,.078521989,,,,,Rural
