sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj,sedaleaname_cov,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
100390,Birmingham City,2018,1,AL,0,all,all,0,5.5,21460,12,1788.333333333333,0,-0.9814171409128324,0.0089730378370546,0.0151064312328681,-0.9801540331204665,0.0087389762569885,0.0149024450083629,Birmingham City,Pre-Kindergarten,12,0.97757959,0,0,0.022420393,0,0.97757959,0,0,0,0,0,0,0,0.022420393,0,0,1817,0.001926252,0.00064208399000000005,0.071913414,0.90570539,0.01137406,0.86117148,0.040894631,0.90206611,0.70993859,0.10954214,0.3447139,10902,0.021501789,0.010490875,0.064590484,0.0011642755,0.17201264,0.32434961,0.073969163,0.093869016,0.028328277,0.25871977,0.067040123,0.11777295,0.026384702,0.0246254,0.010538787,-0.014988696,-1.5980078,0.81209952,-2.4411035,-0.80291468,NA,0.64961022,10.380133,10.797153,10.220953,10.508672,NA,10.813225,0.2604357,0.75583452,0.1564496,0.1782725,NA,0.52449405,0.27045804,0.14778493,0.2969932,0.28870416,NA,0.17743973,0.10235827,0.044106308,0.12751006,0.058255389,NA,0.053403337,0.23320466,0.017091146,0.30560976,0.17387293,NA,0.060451888,0.42535904,0.13973875,0.52260017,0.21449871,NA,0.14352708,3.0781319,1.3972392,-0.1476111,NA,City
100420,Blount County,2018,1,AL,0,all,all,0,5.5,7031,12,585.9166666666666,0,-0.2285244256760115,0.0123311732622733,0.0173131941187166,-0.2262381951962936,0.0117897971878371,0.0168734252283703,Blount County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.098404936,0.90159506,0,593.16669,0.0016858669,0.0016858669,0.15285192,0.017139645,0.8215791,0.45747626,0.099102996,0.55657923,0.56367254,0.046822742,0.12438899,3559,0.0023774405,0.093892433,-0.073073953,-0.030688802,0.086700156,0.15820333,0.035547167,0.045731373,0.012387406,0.12038202,0.048158482,0.060983974,0.0055334144,0.11439239,-0.049278595,0.013673197,0.20810603,NA,NA,-0.68435615,NA,0.31070614,10.704814,NA,NA,10.393401,NA,10.728761,0.12086467,NA,NA,0.040048312,NA,0.12694302,0.14839704,NA,NA,0.36363038,NA,0.12023022,0.042607777,NA,NA,0.041398283,NA,0.041782849,0.094450347,NA,NA,0.12615752,NA,0.091252707,0.12947603,NA,NA,0.079341598,NA,0.13164534,NA,1.0173819,NA,NA,Rural
100450,Brewton City,2018,1,AL,0,all,all,0,5.5,1013,12,84.41666666666667,0,0.0821066403690935,0.0347910319163108,0.0368524728935511,0.080652353418443,0.0267937464338006,0.0293873783989977,Brewton City,Pre-Kindergarten,12,0,0,0.68210149,0.31789848,0,0,0,0,0,0,0,0.68210149,0,0.31789848,0,0,85.5,0.007797271,0.0038986355,0.021442495,0.32943469,0.6276803,0.49591473,0.02986189,0.52577662,0.5108481,0.0062333038,0.089937665,513,0,0,0,0,-1.3313199e-10,2.1337625e-9,-1.9246171e-9,-3.7167052e-9,0,0,0,0,0,0,0,0,-0.84707546,NA,-2.6353378,NA,NA,0.83791983,10.519078,NA,10.120032,NA,NA,10.91779,0.24797073,NA,0.16672574,NA,NA,0.32472256,0.21987559,NA,0.3939372,NA,NA,0.1040075,0.068706587,NA,0.14793819,NA,NA,0.039827064,0.18717755,NA,0.28810167,NA,NA,0.085877642,0.22659145,NA,0.42615789,NA,NA,0.099979229,3.0930593,NA,NA,NA,Town
100480,Bullock County,2018,1,AL,0,all,all,0,5.5,1356,12,113,0,-1.056671175152912,0.0312871174615971,0.0335644540492458,-1.068997866688413,0.0245256711087453,0.0273353563090262,Bullock County,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,112,0,0.0014880953,0.14285715,0.84523809,0.010416667,0.87833816,0.036595512,0.91493368,0.76583213000000006,0.085499316,0.11012312,672,0,0,NA,0,-5.9294218e-9,1.2819376e-8,-1.2904643e-8,-7.315605e-9,0,0,0,0,0,0,NA,0,-1.5471052,NA,-2.7808363,NA,NA,1.1129801,10.43214,NA,9.9515448,NA,NA,10.959894,0.13452291,NA,0.079422049,NA,NA,0.30984658,0.27124849,NA,0.38010368,NA,NA,0.062554948,0.086248934,NA,0.13120684,NA,NA,0.047832228,0.22813582,NA,0.31356466,NA,NA,0.02198747,0.29010162,NA,0.44509563,NA,NA,0.073638439,3.6038275,NA,NA,NA,Town
100510,Butler County,2018,1,AL,0,all,all,0,5.5,2697,12,224.75,0,-0.8658494807059789,0.025238566997766,0.0280120352825153,-0.8447471820057004,0.0212712643237202,0.0244577154930023,Butler County,Pre-Kindergarten,12,0,0,0.50441033,0.49558967,0,0,0,0,0,0,0,0.50441033,0,0.2022215,0,0.29336819,226.83333,0.0022042615,0.0036737693,0.011021308,0.63482732,0.33357826,0.76022577,0.066262558,0.82648832,0.84432912,0.0026135249,0.10160078,1361,0.057177912,0.021593064,0.041606665,0.042965606,0.14612779,0.096275017,0.044546101,0.051782709,0.18793413,0.019167734,0.0546805,0.042059872,0.18524463,0.10735276,0.17990692,0.18001798,-0.84243542,NA,-2.3729482,NA,NA,0.27736154,10.483221,NA,10.084429,NA,NA,10.713681,0.16161276,NA,0.097307228,NA,NA,0.20673956,0.22343393,NA,0.33703801,NA,NA,0.12473151,0.06602107,NA,0.10624449,NA,NA,0.041978285,0.18196441,NA,0.28118175,NA,NA,0.10716071,0.26486573,NA,0.45763737,NA,NA,0.14795263,2.5844188,NA,NA,NA,Town
100540,Calhoun County,2018,1,AL,0,all,all,0,5.5,7890,12,657.5,0,-0.1922460680356076,0.0121330813376765,0.0171726677984184,-0.1916698111852922,0.0115919611589739,0.0167357917266626,Calhoun County,Pre-Kindergarten,12,0,0.41033047,0,0.58966953,0,0,0,0,0,0.41033047,0,0,0,0.48081812,0.1088514,0,651.5,0.0038372986,0.0076745972,0.041954465,0.14888719,0.7958557,0.50454009,0.076864392,0.58140451,0.6225937,0.015370391,0.13093725,3909,0.10531733,0.061024498,-0.01838995,0.014768203,0.15899736,0.13866311,0.03551637,0.060779911,0.15065461,0.060313243,0.0483687,0.076890796,0.15521626,0.13750179,-0.0047765002000000004,0.057268351,-0.10479897,NA,-1.2593441,-0.94372439,NA,0.090455197,10.771151,NA,10.452805,10.603483,NA,10.809748,0.14974011,NA,0.1242991,0.063564725,NA,0.15506957,0.1412286,NA,0.23132782,0.23280825,NA,0.12286159,0.070562802,NA,0.09669923,0.070252508,NA,0.060948659,0.14605305,NA,0.2502827,0.16581918,NA,0.13000897,0.17064346,NA,0.27934879,0.20030951,NA,0.15643194,1.416847,1.1473035,NA,NA,Rural
100600,Chambers County,2018,1,AL,0,all,all,0,5.5,3322,12,276.8333333333333,0,-0.463597901846968,0.0183621837556272,0.0220195060989928,-0.4591293713056007,0.0166680862373741,0.0205800451900284,Chambers County,Pre-Kindergarten,12,0,0,0.78543955,0.21456043,0,0,0,0,0,0,0,0.78543955,0,0,0.21456043,0,282,0.0029550828,0.0076832152,0.027186761,0.47695035,0.47872341,0.65988731,0.066039741,0.72592705,0.47200483,0.0068719075,0.1682243,1692,0.072310932,0.0057533779,-0.018854052,-0.0092889722,0.12576479,0.069288462,0.052017685,0.031207941,0.15185334,0.038870666,0.059265696,0.042249352,0.14604414,0.026248639,0.016521832,0.036242645,-0.29634723,NA,-1.5567392,NA,NA,0.32682821,10.530777,NA,10.288,NA,NA,10.683494,0.12137086,NA,0.050495781000000003,NA,NA,0.14788251,0.1509425,NA,0.18349516,NA,NA,0.12866767,0.046545915,NA,0.065124035,NA,NA,0.038942203,0.13624085,NA,0.24212874,NA,NA,0.089540392,0.22986002,NA,0.45371422,NA,NA,0.12242319,1.8769115,NA,NA,NA,Town
100630,Cherokee County,2018,1,AL,0,all,all,0,5.5,3595,12,299.5833333333333,0,-0.2169966011295768,0.0176941462378958,0.0214655926462841,-0.2206837088916325,0.0161727548386161,0.0201809603408027,Cherokee County,Pre-Kindergarten,12,0,0,0.26988924,0.73011076,0,0,0,0,0,0,0,0.26988924,0,0.28121853,0.44889224,0,300.83334,0.041551247,0.0033240998,0.016066482,0.041551247,0.88698059,0.5276196,0.098691806000000007,0.62631142,0.67463851,0.0032729104,0.12487412,1805,0.012163262,-0.029868007,-0.0012431622,0.0036424757,0.14363979,0.10210795,0.007893634,0.032148905,0.040316124,0.015708432,0.010891736,0.039257564,0.027839985,0.02071278,0.02477441,0.0066603059,-0.17566942,NA,-0.8099193,NA,NA,-0.096069992,10.529836,NA,10.38044,NA,NA,10.54333,0.12948282,NA,0.14521417,NA,NA,0.13059251,0.14854702,NA,0.158334,NA,NA,0.14244647,0.055685863,NA,0.094669402,NA,NA,0.04707725,0.15505451,NA,0.12968171,NA,NA,0.15158185,0.13975352,NA,0.3226504,NA,NA,0.13150793,1.0204006,NA,NA,NA,Rural
100660,Chilton County,2018,1,AL,0,all,all,0,5.5,7021,12,585.0833333333334,0,-0.3829923268235451,0.0135189401814356,0.0181783002560029,-0.378831270981689,0.0128092185169559,0.017600830668528,Chilton County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46839231,0.53160769,0,585.16669,5.6963827e-4,0.0042722872,0.16462547,0.11392765,0.69239533,0.55222028,0.089659944,0.64188027,0.67966968,0.049297608,0.10223725,3511,-0.0034890573,0.027781695,-0.0068280697,-0.020047328,0.047447562,0.090505466,0.013000525,0.017236421,0.036419626,0.084335506,0.017709926,0.020671908,0.011901054,0.057844598,0.021402664,0.014138659,-0.48797506,NA,-2.3583438,-1.3814782,NA,-0.1337159,10.628045,NA,10.253037,10.437505,NA,10.683715,0.14196241,NA,0.072060622,0.034385029,NA,0.15654267,0.1830221,NA,0.26856652,0.25937083,NA,0.16300811,0.072195292,NA,0.10997734,0.089841105,NA,0.059821285,0.17761487,NA,0.3137913,0.19222558,NA,0.14724612,0.19411132,NA,0.47246388,0.22161019,NA,0.14679798,2.2456245,1.3028678,NA,NA,Rural
100690,Choctaw County,2018,1,AL,0,all,all,0,5.5,1171,12,97.58333333333331,0,-0.7722008456789253,0.0318182306022615,0.0340600742105306,-0.8005798286714393,0.0251359326784259,0.027884193960404,Choctaw County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100.5,0.0016583748,0,0.0082918741,0.66832507,0.31509122,0.77682155,0.057320386,0.83414191,0.70136517,0,0.12382331,603,0.06915883,0.036315382,-0.0095588565,NA,0.11299589,0.13992985,0.015505382,0.040912315,0.13807352,0.038174976,0.016451219,0.048014399,0.13673387,0.064053833,0.20475757,NA,-1.2511039,NA,-2.7789028,NA,NA,0.039944846,10.376985,NA,10.092074,NA,NA,10.748551,0.13096248,NA,0.10566591,NA,NA,0.15203227,0.20763852,NA,0.33684492,NA,NA,0.11761519,0.085643649,NA,0.15650845,NA,NA,0.055371489,0.23457675,NA,0.35537988,NA,NA,0.12757772,0.25986573,NA,0.41747111,NA,NA,0.14350368,2.6863065,NA,NA,NA,Rural
100720,Clarke County,2018,1,AL,0,all,all,0,5.5,2186,12,182.1666666666667,0,-0.4466764031513146,0.0238252115885409,0.026745645698074,-0.4476329847460906,0.0205885409702542,0.0238663189556099,Clarke County,Pre-Kindergarten,12,0,0,0.42934155,0.57065845,0,0,0,0,0,0,0,0,0.42934155,0.1986908,0,0.37196764,183.66667,0.0036297641,0.006352087,0.016333938,0.64972776,0.30943739,0.727386,0.055956516,0.78334254,0.56541628,0.0026954177,0.10743165,1102,0.002296726,-0.008229713,-0.047445703,-0.018117346,0.0024664777,0.084354281,0.0059383372,0.01144154,0.0030838815,0.027004361,0.0067759845,0.014983495,0.0026439626,-0.0058402023,-0.001896143,-5.9574842e-5,-1.3668119,NA,-3.0399365,NA,NA,-0.088900857,10.395907,NA,9.9448223,NA,NA,10.631498,0.11140887,NA,0.043215986,NA,NA,0.16645575,0.27170989,NA,0.4214288,NA,NA,0.14532313,0.1122456,NA,0.20423575,NA,NA,0.065530546,0.19428088,NA,0.30591092,NA,NA,0.10966682,0.18904932,NA,0.31524932,NA,NA,0.11063042,2.8388898,NA,NA,NA,Rural
100750,Clay County,2018,1,AL,0,all,all,0,5.5,1703,12,141.9166666666667,0,-0.4107783319502626,0.0254950767523917,0.0282433672776194,-0.3912399841390036,0.021716233093773,0.0248456825422477,Clay County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,143,0.0011655012,0.0011655012,0.059440561,0.16550116,0.72843826,0.55699438,0.12458205,0.68157643,0.71126759,0.010465724,0.11983255,858,-0.0016048849,-0.0014555355,0.012944996,0,0.0051180003,0.012918063,3.4706412e-5,9.2755351e-4,0.0047141924,0.0068668327,4.7601199e-5,0.0011144509,0.006219238,0.010045081,-0.067735285,0,-0.4796108,NA,-1.4317268,NA,NA,-0.16270922,10.544305,NA,10.22381,NA,NA,10.631869,0.1028328,NA,0.03288658,NA,NA,0.1156702,0.17655532,NA,0.2641739,NA,NA,0.13847677,0.062095881,NA,0.054324098,NA,NA,0.059093159,0.1521021,NA,0.24600318,NA,NA,0.12113892,0.20324568,NA,0.32099301,NA,NA,0.15912013,1.3922755,NA,NA,NA,Rural
100780,Cleburne County,2018,1,AL,0,all,all,0,5.5,2298,12,191.5,0,-0.0701961084245839,0.0224851776092898,0.0255591875592608,-0.0743602475601777,0.0196053855747569,0.0230235597756289,Cleburne County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,195.16667,0.0025619129,0,0.029888984,0.050384287,0.89581555,0.49464229,0.1102379,0.60488015,0.64403832,0.0046439627,0.11068112,1171,-0.0084425313,0.048908215,-0.11998731,NA,0.12359937,0.22605991,0.011018949,0.027369983,0.040808488,0.071125306,0.01519126,0.03364443,0.062926814,0.10005414,0.10781499,NA,-0.36027843,NA,NA,NA,NA,-0.12281395,10.52221,NA,NA,NA,NA,10.569202,0.13914959,NA,NA,NA,NA,0.13918278,0.17881177,NA,NA,NA,NA,0.14700362,0.071461104,NA,NA,NA,NA,0.05854094,0.15115446,NA,NA,NA,NA,0.13536309,0.13506226,NA,NA,NA,NA,0.12528861,NA,NA,NA,NA,Rural
100810,Coffee County,2018,1,AL,0,all,all,0,5.5,1964,12,163.6666666666667,0,-0.1918028063604362,0.0257958998513444,0.0285152118299821,-0.1858510254810259,0.0221745597034412,0.0252472624109733,Coffee County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.61231053,0.38768947,164.5,0.025329281,0.0020263426,0.034447823,0.039513677,0.87436676,0.47772679,0.096505366,0.57423216,0.64358455,0.0082682595,0.1019752,987,0.013845052,0.014093727,-0.01280121,-0.018191457,0.18921979,0.040349979,0.0033604337,0.018263968,0.058318328,0.0081554828,0.0046401788,0.022979936,0.058902424,0.011553981,0.0035739299,-0.0036646947,0.16626866,NA,-1.2255727,NA,NA,0.38525975,10.739921,NA,10.228612,NA,NA,10.799053,0.17504534,NA,0.091476306,NA,NA,0.18309884,0.14308152,NA,0.2414687,NA,NA,0.11889974,0.056221385,NA,0.087629139,NA,NA,0.050165806,0.12543882,NA,0.2109756,NA,NA,0.10513785,0.11577699,NA,0.27600637,NA,NA,0.10337387,1.6677372,NA,NA,NA,Rural
100840,Colbert County,2018,1,AL,0,all,all,0,5.5,2302,12,191.8333333333333,0,-0.4619452933111909,0.0226382916291016,0.0256939896561902,-0.4630300892875081,0.0198452315937323,0.0232281376398527,Colbert County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.62056214,0.37943786,0,193.5,0,8.6132647e-4,0.043927647,0.13436693,0.79586565,0.62773263,0.048170205,0.67590284,0.74739581,0.009615385,0.15421598,1161,0.011640429,0.0065495968,NA,-0.01436013,0.15635072,0.062063109,0.0075513767,0.01754906,0.11795115,0.024836451,0.0098202219,0.01989189,0.12336996,0.063344926,NA,-0.10781182,-0.014603045,NA,-1.7603567,NA,NA,0.23664191,10.703083,NA,10.310592,NA,NA,10.744687,0.13090116,NA,0.13386422,NA,NA,0.12626444,0.17014751,NA,0.21825799,NA,NA,0.1577075,0.068128705,NA,0.16077286,NA,NA,0.048395008,0.090144806,NA,0.15622029,NA,NA,0.083675727,0.14129697,NA,0.41677764,NA,NA,0.1094225,2.0138028,NA,NA,NA,Rural
100870,Conecuh County,2018,1,AL,0,all,all,0,5.5,1232,12,102.6666666666667,0,-0.6602709217172179,0.0299498808262995,0.0323215751175233,-0.6432086411415908,0.0244192584244249,0.0272399218649011,Conecuh County,Pre-Kindergarten,12,0,0,0.095497951,0.90450203,0,0,0,0,0,0,0,0,0.095497951,0.57366985,0.33083218,0,103.16666,0.0032310179,0.0016155089,0.019386107,0.76252019,0.20840065,0.7732715,0.034729641,0.8080011,0.66991872,0.014344262,0.11065574,619,0.045565207,0.04873389,0.10533422,-0.033101857,0.21173812,0.35478714,0.03391663,0.033067778,0.20865096,0.23866914,0.037556253,0.042327106,0.20374453,0.27341062,0.11057435,0.34106797,-1.243011,NA,-2.3696539,NA,NA,-0.27244702,10.325421,NA,10.198285,NA,NA,10.439813,0.10848582,NA,0.097842917,NA,NA,0.11863508,0.20700492,NA,0.29787123,NA,NA,0.13062951,0.08901374,NA,0.14040181,NA,NA,0.060353074,0.16960725,NA,0.24070239,NA,NA,0.11410595,0.28352362,NA,0.49411103,NA,NA,0.1270528,2.0542185,NA,NA,NA,Rural
100900,Coosa County,2018,1,AL,0,all,all,0,5.5,868,12,72.33333333333333,0,-0.6482765195823835,0.0349605632838995,0.0370125632953961,-0.5975827650304927,0.0266896728726998,0.0292925212171775,Coosa County,Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72.666664,0,0,0.052752294,0.43119267,0.49311927,0.62894857,0.047897663,0.67684627,0.781106,0.011061947,0.12168141,436,0,0,NA,NA,-1.8866336e-8,1.2185992e-8,6.4050258e-9,8.9583132e-9,0,0,0,0,0,0,NA,NA,-0.15203589,NA,-1.6481409,NA,NA,0.56128526,10.469559,NA,10.212942,NA,NA,10.644114,0.1171219,NA,0.097093567,NA,NA,0.12644662,0.13775843,NA,0.23082295,NA,NA,0.095040433,0.053727064,NA,0.10789582,NA,NA,0.028676646,0.10327699,NA,0.16687882,NA,NA,0.075636722,0.1890275,NA,0.43611923,NA,NA,0.10309578,2.160944,NA,NA,NA,Rural
100930,Covington County,2018,1,AL,0,all,all,0,5.5,2815,12,234.5833333333333,0,-0.1776953282925952,0.0199202175006589,0.0233346078141827,-0.1879811526747261,0.017852368031531,0.0215504107974837,Covington County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.054444078,0.59855688,0.34699902,234.16667,0.0049822065,0.010676157,0.0078291818,0.074733093,0.88683271,0.53247637,0.054846026,0.58732241,0.62215906,0.0022958347,0.14037389,1405,0.053663027,-0.049141422,-0.062283501,-0.058522623,0.093846858,0.19890812,0.031168498,0.03990541,0.048142307,0.019225648,0.04222291,0.050255213,0.048967469,0.029969249,0.023955647,-0.042750243,-0.22247292,NA,-1.9897453,NA,NA,-0.078459762,10.653964,NA,9.9531431,NA,NA,10.701764,0.13238952,NA,0.11842548,NA,NA,0.13342112,0.1630598,NA,0.26931727,NA,NA,0.14731006,0.077349022,NA,0.13943622,NA,NA,0.066141523,0.12141829,NA,0.27142394,NA,NA,0.10917526,0.15811662,NA,0.27619946,NA,NA,0.15047303,2.016453,NA,NA,NA,Rural
100960,Crenshaw County,2018,1,AL,0,all,all,0,5.5,1993,12,166.0833333333333,0,-0.3564838915592802,0.0233770395634768,0.0263471978646785,-0.3482193893250315,0.0204062078072203,0.0237092066142781,Crenshaw County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37489027,0.62510973,166.16667,0.0020060181,0.0050150449,0.024072217,0.29187563,0.65997994,0.59906077,0.080841787,0.67990261,0.47542629,0.008779631,0.12730466,997,0.0388906,1.1980037e-4,-0.015672922,0.10332058,0.046585701,0.0958983,0.0078946697,0.024963064,0.054168299,0.01853865,0.010563615,0.033966132,0.05133,0.030979758,-0.017386094,0.10020392,-0.49751106,NA,-2.1295118,NA,NA,0.10505477,10.503654,NA,10.052965,NA,NA,10.634933,0.15656461,NA,0.10237353,NA,NA,0.17709467,0.15361425,NA,0.2321558,NA,NA,0.12298247,0.058459826,NA,0.097003415,NA,NA,0.043455347,0.18276048,NA,0.33509803,NA,NA,0.11761066,0.22963682,NA,0.41976711,NA,NA,0.16523528,2.2036805,NA,NA,NA,Rural
100990,Cullman City,2018,1,AL,0,all,all,0,5.5,3009,12,250.75,0,0.3519367442016706,0.0208927024510379,0.0241701028602645,0.3506763894896618,0.0186155777109071,0.0221867729676466,Cullman City,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,247.83333,0.00403497,0.018829858,0.081371889,0.0060524545,0.86012107,0.26986974,0.051646274,0.32151601,0.33488372,0.030341744,0.083998725,1487,0.019836843,0.031975415,0.032229442,-0.0080749346,0.039886601,0.031090437,0.013664255,0.021788653,0.0037365404,0.017149993999999998,0.016222931,0.027535312,0.016113743,0.017716359,0.0051064044,-0.0075522033,-0.094904512,NA,NA,-0.81350607,NA,0.0083003817,10.599062,NA,NA,10.592491,NA,10.607375,0.26053783,NA,NA,0.22106582,NA,0.26091191,0.16408505,NA,NA,0.19349748,NA,0.14785291,0.053065285,NA,NA,0.073043548,NA,0.042193864,0.13021757,NA,NA,0.045991007,NA,0.13222575,0.20246261,NA,NA,0.20268905,NA,0.17906789,NA,1.0279141999999999,NA,NA,Town
101020,Cullman County,2018,1,AL,0,all,all,0,5.5,8506,12,708.8333333333334,0,-0.1160667094374856,0.0115719022881511,0.0167808753983419,-0.1159911760464955,0.0111163350574968,0.0164099380351543,Cullman County,Pre-Kindergarten,12,0,0,0.16241497,0.83758503,0,0,0,0,0,0,0,0.16241497,0,0.2457483,0.59183675,0,719.33331,0.0018535681,0.0025486562,0.094068579,0.0088044489,0.83665431,0.49182281,0.10888601,0.60070884,0.60949248,0.026254252,0.14965986,4316,0.072434902,0.012367487,0.053209949,0.0034726858,0.30375215,0.055913903,0.011472669,0.018046571,0.054330427,0.031294782,0.015798867,0.023374537,0.082864009,0.034936044,0.049063049,-0.0023616746,-0.07258106,NA,NA,-0.97654182,NA,-0.0037097991,10.556874,NA,NA,10.433681,NA,10.569225,0.11189796,NA,NA,0.032312065,NA,0.11445586,0.15529884,NA,NA,0.25283402,NA,0.14467666,0.05699531,NA,NA,0.06577865,NA,0.054527976,0.11658802,NA,NA,0.19704065,NA,0.11027146,0.13424249,NA,NA,0.12828003,NA,0.13140363,NA,1.0735917,NA,NA,Rural
101050,Dale County,2018,1,AL,0,all,all,0,5.5,2957,12,246.4166666666667,0,-0.0269230655851765,0.0208768211025888,0.0241563762993884,-0.0179369356039553,0.0187188226838969,0.0222734704049065,Dale County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49619049,0.50380951,0,248.83333,0.0053583388,0.0026791694,0.038178165,0.18620227,0.74614871,0.51202667,0.090879902,0.60290658,0.64029747,0.0098412698,0.088571429,1493,0.11194382,-0.021382272,-0.13373807,0.073869385,0.10188232,0.070249826,0.042472824,0.077370413,0.099156797,0.020253804,0.057712022,0.098236673,0.085701346,-0.0015994335,-0.071474805,0.065913476,-0.41689682,NA,-2.8897979,NA,NA,0.034507737,10.639473,NA,10.088475,NA,NA,10.746081,0.13398422,NA,0.10510612,NA,NA,0.1341735,0.16825919,NA,0.34806749,NA,NA,0.12770841,0.061618663,NA,0.11821377,NA,NA,0.051282547,0.17664111,NA,0.35989755,NA,NA,0.13825217,0.20001106,NA,0.47560158,NA,NA,0.14990529,2.821744,NA,NA,NA,Rural
101080,Daleville City,2018,1,AL,0,all,all,0,5.5,917,12,76.41666666666667,0,-0.6789300257231189,0.0354051127608627,0.0374327512504433,-0.6571576401846727,0.0270154491539172,0.0295896545129367,Daleville City,Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0.011111111,0,0.14666666,0.29333332,0.48666668,0.67577702,0.063602686,0.7393797,0.77006507,0.072417468,0.11288605,450,0,0,0,NA,6.0695116e-9,-1.046876e-8,9.2408596e-9,-4.5485607e-10,0,0,0,0,0,0,0,NA,-0.8518427,NA,-1.3608605,NA,NA,-0.60115141,10.626391,NA,10.434645,NA,NA,10.768594,0.15752941,NA,0.19100374,NA,NA,0.16158009,0.18095125,NA,0.13171229,NA,NA,0.18586081,0.073546834,NA,0.14611837,NA,NA,0.056873456,0.22055654,NA,0.26498541,NA,NA,0.17985559,0.24474753,NA,0.29316762,NA,NA,0.18870983,0.86025494,NA,NA,NA,Town
101110,Dallas County,2018,1,AL,0,all,all,0,5.5,2799,12,233.25,0,-0.7370199424357936,0.021427029165092,0.0246334414041129,-0.7237421117274047,0.0191031578056708,0.0225974290430445,Dallas County,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29757786,0.50487572,0.19754639,232,0,0.0021551724,0.0086206896,0.74784482,0.23563218,0.82772434,0.045865465,0.87358981,0.73142856,0.0034998409,0.14953865,1392,0.15131588,0.055146921,NA,-0.014333069,0.35252613,0.18308394,0.13144907,0.082587965,0.31960791,0.087275587,0.11583671,0.092661291,0.31836501,0.22864805,NA,-0.0044885278,-1.2219731,NA,-2.3641117,NA,NA,0.50676668,10.451492,NA,10.237461,NA,NA,10.887524,0.12911043,NA,0.10274399,NA,NA,0.16449645,0.21522775,NA,0.27739722,NA,NA,0.12071504,0.082177699,NA,0.13592015,NA,NA,0.029974183,0.24105076,NA,0.33748925,NA,NA,0.10625549,0.28507659,NA,0.42224529,NA,NA,0.12008339,2.7911878,NA,NA,NA,Rural
